site,network,transmitter.lat,transmitter.lon,transmitter.alt,transmitter.txw,transmitter.frq,antenna.azi,antenna.hbw
DAKAR,2890566,14.6833333333333,-17.45,,43000.0,15.84,,
DAKAR,2890567,14.6833333333333,-17.45,,37800.0,15.84,24.0,15.0
DAKAR,2890568,14.6833333333333,-17.45,,43000.0,15.84,275.0,15.0
DAKAR,2890568,14.6833333333333,-17.45,,43000.0,15.84,,
DAKAR,2890608,14.6833333333333,-17.45,,34800.0,16.117,,
DAKAR,2890609,14.6833333333333,-17.45,,37800.0,16.117,91.0,15.0
DAKAR,2890609,14.6833333333333,-17.45,,37800.0,16.117,97.0,15.0
DAKAR,2890610,14.6833333333333,-17.45,,37800.0,16.117,91.0,15.0
DAKAR,2890610,14.6833333333333,-17.45,,37800.0,16.117,97.0,15.0
DAKAR,2890611,14.6833333333333,-17.45,,37800.0,16.117,91.0,15.0
DAKAR,2890611,14.6833333333333,-17.45,,37800.0,16.117,97.0,15.0
DAKAR,2890612,14.6833333333333,-17.45,,34800.0,16.117,,
DAKAR,2890613,14.6833333333333,-17.45,,34800.0,16.117,,
DAKAR,2890614,14.6833333333333,-17.45,,37800.0,16.117,91.0,15.0
DAKAR,2890614,14.6833333333333,-17.45,,37800.0,16.117,97.0,15.0
DAKAR,2890615,14.6833333333333,-17.45,,37800.0,16.117,91.0,15.0
DAKAR,2890615,14.6833333333333,-17.45,,37800.0,16.117,97.0,15.0
DAKAR,2890616,14.6833333333333,-17.45,,37800.0,16.117,91.0,15.0
DAKAR,2890616,14.6833333333333,-17.45,,37800.0,16.117,97.0,15.0
DAKAR,2890617,14.6833333333333,-17.45,,34800.0,16.117,,
DAKAR,2890700,14.6833333333333,-17.45,,37800.0,17.61,120.0,22.5
DAKAR,2890700,14.6833333333333,-17.45,,37800.0,17.61,220.0,22.5
DAKAR,2890701,14.6833333333333,-17.45,,37800.0,17.61,120.0,22.5
DAKAR,2890701,14.6833333333333,-17.45,,37800.0,17.61,220.0,22.5
DAKAR,2890745,14.6833333333333,-17.45,,43000.0,19.09,20.0,12.0
DAKAR,2890746,14.6833333333333,-17.45,,43000.0,19.09,20.0,12.0
DAKAR,2890747,14.6833333333333,-17.45,,43000.0,19.09,20.0,12.0
DAKAR,2890827,14.6833333333333,-17.45,,43000.0,20.3275,115.0,22.5
DAKAR,2890827,14.6833333333333,-17.45,,43000.0,20.3275,310.0,22.5
DAKAR,2890827,14.6833333333333,-17.45,,43000.0,20.3275,35.0,22.5
DAKAR,2890828,14.6833333333333,-17.45,,43000.0,20.395,20.0,12.0
DAKAR,2890829,14.6833333333333,-17.45,,43000.0,20.395,20.0,12.0
DAKAR,2890830,14.6833333333333,-17.45,,43000.0,20.395,20.0,12.0
DAKAR,2890831,14.6833333333333,-17.45,,43000.0,20.395,20.0,12.0
DAKAR,2890834,14.6833333333333,-17.45,,33000.0,20.695,20.0,12.0
DAKAR,2890835,14.6833333333333,-17.45,,33000.0,20.695,20.0,12.0
DAKAR,2890873,14.6833333333333,-17.45,,33000.0,22.99,20.0,12.0
DAKAR,2890873,14.6833333333333,-17.45,,33000.0,22.99,215.0,12.0
DAKAR,2890874,14.6833333333333,-17.45,,33000.0,22.99,20.0,12.0
DAKAR,2890874,14.6833333333333,-17.45,,33000.0,22.99,215.0,12.0
DAKAR,2890891,14.6833333333333,-17.45,,43000.0,23.615,85.0,12.0
DAKAR,2890892,14.6833333333333,-17.45,,43000.0,23.615,85.0,12.0
DAKAR,2890893,14.6833333333333,-17.45,,43000.0,23.7515,215.0,12.0
DAKAR,2890894,14.6833333333333,-17.45,,43000.0,23.7515,215.0,12.0
DAKAR,2890910,14.6833333333333,-17.45,,33000.0,24.095,20.0,12.0
DAKAR,2890911,14.6833333333333,-17.45,,33000.0,24.095,20.0,12.0
DAKAR,2890920,14.6833333333333,-17.45,,43000.0,24.69,115.0,12.0
DAKAR,2890921,14.6833333333333,-17.45,,43000.0,24.69,115.0,12.0
DAKAR,2890939,14.6833333333333,-17.45,,43000.0,25.52,110.0,12.0
DAKAR,2890940,14.6833333333333,-17.45,,43000.0,25.52,110.0,12.0
DAKAR,2890950,14.6833333333333,-17.45,,33000.0,26.59,20.0,12.0
DAKAR,2890951,14.6833333333333,-17.45,,33000.0,26.59,20.0,12.0
DAKAR,2890970,14.6833333333333,-17.45,,43000.0,26.74,310.0,12.0
DAKAR,2890971,14.6833333333333,-17.45,,43000.0,26.74,310.0,12.0
DAKAR,2891114,14.6833333333333,-17.45,,37000.0,4.83,,
DAKAR,2891115,14.6833333333333,-17.45,,37000.0,4.83,,
DAKAR,2891119,14.6833333333333,-17.45,,37800.0,4.918,142.0,45.0
DAKAR,2891119,14.6833333333333,-17.45,,37800.0,4.918,24.0,45.0
DAKAR,2891120,14.6833333333333,-17.45,,37800.0,4.918,142.0,45.0
DAKAR,2891120,14.6833333333333,-17.45,,37800.0,4.918,24.0,45.0
DAKAR,2891186,14.6833333333333,-17.45,,37800.0,5.26,145.0,45.0
DAKAR,2891187,14.6833333333333,-17.45,,33000.0,5.26,,
DAKAR,2891188,14.6833333333333,-17.45,,33000.0,5.26,,
DAKAR,2891241,14.6833333333333,-17.45,,37800.0,5.8275,145.0,45.0
DAKAR,2891242,14.6833333333333,-17.45,,37800.0,5.8275,147.0,45.0
DAKAR,2891447,14.6833333333333,-17.45,,33000.0,8.1,275.0,30.0
DAKAR,2891448,14.6833333333333,-17.45,,33000.0,8.1,275.0,30.0
DAKAR,2891450,14.6833333333333,-17.45,,43000.0,8.108,110.0,30.0
DAKAR,2891450,14.6833333333333,-17.45,,43000.0,8.108,20.0,30.0
DAKAR,2891450,14.6833333333333,-17.45,,43000.0,8.108,205.0,30.0
DAKAR,2891450,14.6833333333333,-17.45,,43000.0,8.108,275.0,30.0
DAKAR,2891450,14.6833333333333,-17.45,,43000.0,8.108,,
DAKAR,2891451,14.6833333333333,-17.45,,43000.0,8.108,110.0,30.0
DAKAR,2891451,14.6833333333333,-17.45,,43000.0,8.108,20.0,30.0
DAKAR,2891451,14.6833333333333,-17.45,,43000.0,8.108,205.0,30.0
DAKAR,2891451,14.6833333333333,-17.45,,43000.0,8.108,275.0,30.0
DAKAR,2891451,14.6833333333333,-17.45,,43000.0,8.108,,
DAKAR,2891452,14.6833333333333,-17.45,,43000.0,8.108,110.0,30.0
DAKAR,2891452,14.6833333333333,-17.45,,43000.0,8.108,20.0,30.0
DAKAR,2891452,14.6833333333333,-17.45,,43000.0,8.108,205.0,30.0
DAKAR,2891452,14.6833333333333,-17.45,,43000.0,8.108,275.0,30.0
DAKAR,2891452,14.6833333333333,-17.45,,43000.0,8.108,,
DAKAR,2891532,14.6833333333333,-17.45,,37800.0,9.867,142.0,22.5
DAKAR,2891533,14.6833333333333,-17.45,,37800.0,9.867,142.0,22.5
DAKAR,2891540,14.6833333333333,-17.45,,43000.0,9.917,310.0,22.5
DAKAR,2891541,14.6833333333333,-17.45,,37800.0,9.917,145.0,22.5
DAKAR,2891542,14.6833333333333,-17.45,,43000.0,9.917,310.0,22.5
DAKAR,2891543,14.6833333333333,-17.45,,37800.0,9.917,147.0,22.5
DAKAR,2891544,14.6833333333333,-17.45,,43000.0,9.917,310.0,22.5
DAKAR,2891545,14.6833333333333,-17.45,,30000.0,9.95,,
DAKAR,2891545,14.6833333333333,-17.45,,37800.0,9.95,102.0,22.5
DAKAR,2891546,14.6833333333333,-17.45,,37800.0,9.95,102.0,22.5
DAKAR,2890687,14.7,-17.45,,33000.0,17.18,,
DAKAR,2890423,14.7166666666666,-17.45,,34800.0,14.36,,
DAKAR,2890424,14.7166666666666,-17.45,,34800.0,14.36,,
DAKAR,2890541,14.7166666666666,-17.45,,30000.0,15.076,,
DAKAR,2890542,14.7166666666666,-17.45,,30000.0,15.076,,
DAKAR,2890543,14.7166666666666,-17.45,,30000.0,15.076,,
DAKAR,2890704,14.7166666666666,-17.45,,30000.0,17.9935,,
DAKAR,2890706,14.7166666666666,-17.45,,30000.0,17.9935,,
DAKAR,2890707,14.7166666666666,-17.45,,30000.0,17.9935,,
DAKAR,2890708,14.7166666666666,-17.45,,30000.0,17.9935,,
DAKAR,2890710,14.7166666666666,-17.45,,30000.0,17.9935,,
DAKAR,2890922,14.7166666666666,-17.45,,40000.0,24.71,,
DAKAR,2890923,14.7166666666666,-17.45,,40000.0,24.71,,
DAKAR,2890924,14.7166666666666,-17.45,,40000.0,24.79,,
DAKAR,2890925,14.7166666666666,-17.45,,40000.0,24.79,,
DAKAR,2890946,14.7166666666666,-17.45,,40000.0,26.28,,
DAKAR,2890947,14.7166666666666,-17.45,,40000.0,26.28,,
DAKAR,2890948,14.7166666666666,-17.45,,40000.0,26.44,,
DAKAR,2890949,14.7166666666666,-17.45,,40000.0,26.44,,
DAKAR,2891500,14.7166666666666,-17.45,,24800.0,9.001,,
DAKAR,2891512,14.75,-17.45,,27000.0,9.0909,,
DAKAR,2890590,14.6666666666666,-17.4666666666666,,10000.0,159.65,,
DAKAR,2890591,14.6666666666666,-17.4666666666666,,17000.0,159.7,,
DAKAR,2890592,14.6666666666666,-17.4666666666666,,17000.0,159.7,,
DAKAR,2890594,14.6666666666666,-17.4666666666666,,17000.0,159.75,,
DAKAR,2890595,14.6666666666666,-17.4666666666666,,17000.0,159.75,,
DAKAR,2890597,14.6666666666666,-17.4666666666666,,10000.0,159.8,,
DAKAR,2890598,14.6666666666666,-17.4666666666666,,10000.0,159.8,,
DAKAR,2890600,14.6666666666666,-17.4666666666666,,10000.0,159.85,,
DAKAR,2890601,14.6666666666666,-17.4666666666666,,10000.0,159.9,,
DAKAR,2890602,14.6666666666666,-17.4666666666666,,10000.0,159.9,,
DAKAR,2890604,14.6666666666666,-17.4666666666666,,10000.0,159.95,,
DAKAR,2890606,14.6666666666666,-17.4666666666666,,10000.0,159.95,,
DAKAR,2890633,14.6666666666666,-17.4666666666666,,17000.0,160.0,,
DAKAR,2890637,14.6666666666666,-17.4666666666666,,17000.0,160.05,,
DAKAR,2890639,14.6666666666666,-17.4666666666666,,10000.0,160.1,,
DAKAR,2890640,14.6666666666666,-17.4666666666666,,10000.0,160.1,,
DAKAR,2890642,14.6666666666666,-17.4666666666666,,10000.0,160.15,,
DAKAR,2890643,14.6666666666666,-17.4666666666666,,10000.0,160.15,,
DAKAR,2890645,14.6666666666666,-17.4666666666666,,17000.0,160.25,,
DAKAR,2890646,14.6666666666666,-17.4666666666666,,17000.0,160.25,,
DAKAR,2890648,14.6666666666666,-17.4666666666666,,10000.0,160.3,,
DAKAR,2890649,14.6666666666666,-17.4666666666666,,10000.0,160.3,,
DAKAR,2890651,14.6666666666666,-17.4666666666666,,17000.0,160.35,,
DAKAR,2890652,14.6666666666666,-17.4666666666666,,17000.0,160.35,,
DAKAR,2890654,14.6666666666666,-17.4666666666666,,17000.0,160.4,,
DAKAR,2890655,14.6666666666666,-17.4666666666666,,17000.0,160.4,,
DAKAR,2890660,14.6666666666666,-17.4666666666666,,17000.0,160.5,,
DAKAR,2890661,14.6666666666666,-17.4666666666666,,17000.0,160.5,,
DAKAR,2890663,14.6666666666666,-17.4666666666666,,17000.0,160.55,,
DAKAR,2890664,14.6666666666666,-17.4666666666666,,17000.0,160.55,,
DAKAR,2890666,14.6666666666666,-17.4666666666666,,17000.0,160.6,,
DAKAR,2890667,14.6666666666666,-17.4666666666666,,17000.0,160.6,,
DAKAR,2890669,14.6666666666666,-17.4666666666666,,17000.0,161.0,,
DAKAR,2890671,14.6666666666666,-17.4666666666666,,17000.0,162.1,,
DAKAR,2890672,14.6666666666666,-17.4666666666666,,17000.0,162.1,,
DAKAR,2890675,14.6666666666666,-17.4666666666666,,10000.0,163.0,,
DAKAR,2890676,14.6666666666666,-17.4666666666666,,10000.0,163.0,,
DAKAR,2890678,14.6666666666666,-17.4666666666666,,10000.0,165.0,,
DAKAR,2890679,14.6666666666666,-17.4666666666666,,10000.0,165.0,,
DAKAR,2890681,14.6666666666666,-17.4666666666666,,10000.0,165.1,,
DAKAR,2890682,14.6666666666666,-17.4666666666666,,10000.0,165.1,,
DAKAR,2890684,14.6666666666666,-17.4666666666666,,10000.0,165.5,,
DAKAR,2890685,14.6666666666666,-17.4666666666666,,10000.0,165.5,,
DAKAR,2890245,14.7,-17.4666666666666,,27800.0,10.29,,
DAKAR,2890245,14.7,-17.4666666666666,,30000.0,10.29,,
DAKAR,2890246,14.7,-17.4666666666666,,27800.0,10.29,,
DAKAR,2890246,14.7,-17.4666666666666,,30000.0,10.29,,
DAKAR,2890265,14.7,-17.4666666666666,,30000.0,10.7325,,
DAKAR,2890266,14.7,-17.4666666666666,,30000.0,10.7375,,
DAKAR,2890267,14.7,-17.4666666666666,,30000.0,10.7925,,
DAKAR,2890268,14.7,-17.4666666666666,,30000.0,10.7925,,
DAKAR,2890271,14.7,-17.4666666666666,,27800.0,10.882,,
DAKAR,2890391,14.7,-17.4666666666666,,27800.0,13.474,,
DAKAR,2890426,14.7,-17.4666666666666,,27800.0,14.46,,
DAKAR,2890427,14.7,-17.4666666666666,,27800.0,14.46,,
DAKAR,2890431,14.7,-17.4666666666666,,30000.0,14.572,,
DAKAR,2890735,14.7,-17.4666666666666,,27800.0,18.715,,
DAKAR,2890736,14.7,-17.4666666666666,,27800.0,18.715,,
DAKAR,2890896,14.7,-17.4666666666666,,30000.0,23.872,,
DAKAR,2890928,14.7,-17.4666666666666,,30000.0,24.91,,
DAKAR,2890929,14.7,-17.4666666666666,,30000.0,24.975,,
DAKAR,2891025,14.7,-17.4666666666666,,30000.0,3.213,,
DAKAR,2891036,14.7,-17.4666666666666,,30000.0,3.667,,
DAKAR,2891039,14.7,-17.4666666666666,,27000.0,3.711,,
DAKAR,2891039,14.7,-17.4666666666666,,30000.0,3.711,,
DAKAR,2891040,14.7,-17.4666666666666,,34000.0,3.75,,
DAKAR,2891146,14.7,-17.4666666666666,,23000.0,4.962,,
DAKAR,2891152,14.7,-17.4666666666666,,20000.0,5.026,,
DAKAR,2891153,14.7,-17.4666666666666,,27800.0,5.037,,
DAKAR,2891245,14.7,-17.4666666666666,,27800.0,5.84,,
DAKAR,2891246,14.7,-17.4666666666666,,27800.0,5.84,,
DAKAR,2891268,14.7,-17.4666666666666,,17000.0,5.94,,
DAKAR,2891269,14.7,-17.4666666666666,,17000.0,5.94,,
DAKAR,2891344,14.7,-17.4666666666666,,30000.0,7.45,,
DAKAR,2891364,14.7,-17.4666666666666,,30000.0,7.517,,
DAKAR,2891455,14.7,-17.4666666666666,,30000.0,8.137,,
DAKAR,2891456,14.7,-17.4666666666666,,30000.0,8.137,,
DAKAR,2890319,14.7166666666666,-17.4666666666666,,37000.0,11.63,270.0,
DAKAR,2891331,14.7166666666666,-17.4666666666666,,27800.0,7.3225,,
DAKAR,2890380,14.7333333333333,-17.4666666666666,,26000.0,13.2945,,
DAKAR,2890381,14.7333333333333,-17.4666666666666,,26000.0,13.2945,,
DAKAR,2890356,14.7166666666666,-17.4833333333333,,30000.0,13.2155,,
DAKAR,2890360,14.7166666666666,-17.4833333333333,,30000.0,13.2155,,
DAKAR,2890362,14.7166666666666,-17.4833333333333,,30000.0,13.2155,,
DAKAR,2890364,14.7166666666666,-17.4833333333333,,24800.0,13.2255,,
DAKAR,2890366,14.7166666666666,-17.4833333333333,,24800.0,13.2255,,
DAKAR,2890368,14.7166666666666,-17.4833333333333,,24800.0,13.2255,,
DAKAR,2890370,14.7166666666666,-17.4833333333333,,30000.0,13.2355,,
DAKAR,2890372,14.7166666666666,-17.4833333333333,,30000.0,13.2355,,
DAKAR,2890374,14.7166666666666,-17.4833333333333,,30000.0,13.2355,,
DAKAR,2890375,14.7166666666666,-17.4833333333333,,27000.0,13.2455,,
DAKAR,2890376,14.7166666666666,-17.4833333333333,,27000.0,13.2455,,
DAKAR,2890377,14.7166666666666,-17.4833333333333,,27000.0,13.2455,,
DAKAR,2890378,14.7166666666666,-17.4833333333333,,27000.0,13.2455,,
DAKAR,2890379,14.7166666666666,-17.4833333333333,,27000.0,13.2455,,
DAKAR,2890403,14.7166666666666,-17.4833333333333,,37000.0,13.655,28.0,
DAKAR,2890533,14.7166666666666,-17.4833333333333,,30000.0,15.036,,
DAKAR,2890534,14.7166666666666,-17.4833333333333,,30000.0,15.036,,
DAKAR,2890535,14.7166666666666,-17.4833333333333,,30000.0,15.036,,
DAKAR,2890536,14.7166666666666,-17.4833333333333,,30000.0,15.036,,
DAKAR,2890537,14.7166666666666,-17.4833333333333,,30000.0,15.036,,
DAKAR,2890691,14.7166666666666,-17.4833333333333,,37000.0,17.368,,
DAKAR,2890840,14.7166666666666,-17.4833333333333,,34800.0,20.855,,
DAKAR,2890841,14.7166666666666,-17.4833333333333,,34800.0,20.855,,
DAKAR,2890842,14.7166666666666,-17.4833333333333,,34800.0,20.855,,
DAKAR,2890843,14.7166666666666,-17.4833333333333,,37000.0,20.855,,
DAKAR,2891457,14.7166666666666,-17.4833333333333,,37000.0,8.1575,28.0,
DAKAR,2891457,14.7166666666666,-17.4833333333333,,37000.0,8.1575,80.0,
DAKAR,2891506,14.7166666666666,-17.4833333333333,,26000.0,9.0265,,
DAKAR,2891507,14.7166666666666,-17.4833333333333,,26000.0,9.0265,,
DAKAR,2891508,14.7166666666666,-17.4833333333333,,26000.0,9.0265,,
DAKAR,2891538,14.7166666666666,-17.4833333333333,,30000.0,9.907,,
DAKAR,2891539,14.7166666666666,-17.4833333333333,,30000.0,9.907,,
DAKAR,2891159,14.7333333333333,-17.4833333333333,,20000.0,5.066,,
DAKAR,2891563,14.7333333333333,-17.4833333333333,,42400.0,9375.0,259.0,1.0
DAKAR,2890243,14.75,-17.4833333333333,,30000.0,10.2375,,
DAKAR,2890244,14.75,-17.4833333333333,,30000.0,10.2375,,
DAKAR,2890263,14.75,-17.4833333333333,,27000.0,10.605,,
DAKAR,2890264,14.75,-17.4833333333333,,27000.0,10.605,,
DAKAR,2890290,14.75,-17.4833333333333,,30000.0,11.19,,
DAKAR,2890291,14.75,-17.4833333333333,,30000.0,11.19,,
DAKAR,2890292,14.75,-17.4833333333333,,30000.0,11.19,,
DAKAR,2890293,14.75,-17.4833333333333,,30000.0,11.209,,
DAKAR,2890294,14.75,-17.4833333333333,,30000.0,11.209,,
DAKAR,2890295,14.75,-17.4833333333333,,30000.0,11.209,,
DAKAR,2890303,14.75,-17.4833333333333,,27000.0,11.273,,
DAKAR,2890304,14.75,-17.4833333333333,,27000.0,11.273,,
DAKAR,2890305,14.75,-17.4833333333333,,27000.0,11.273,,
DAKAR,2890312,14.75,-17.4833333333333,,27000.0,11.5,,
DAKAR,2890330,14.75,-17.4833333333333,,30000.0,1165.0,,
DAKAR,2890384,14.75,-17.4833333333333,,29000.0,13.367,,
DAKAR,2890411,14.75,-17.4833333333333,,30000.0,13.83,,
DAKAR,2890412,14.75,-17.4833333333333,,30000.0,13.83,,
DAKAR,2890433,14.75,-17.4833333333333,,30000.0,14.661,,
DAKAR,2890434,14.75,-17.4833333333333,,30000.0,14.661,,
DAKAR,2890538,14.75,-17.4833333333333,,30000.0,15.066,,
DAKAR,2890539,14.75,-17.4833333333333,,30000.0,15.066,,
DAKAR,2890540,14.75,-17.4833333333333,,30000.0,15.066,,
DAKAR,2890556,14.75,-17.4833333333333,,30000.0,15.635,,
DAKAR,2890618,14.75,-17.4833333333333,,34800.0,16.125,,
DAKAR,2890619,14.75,-17.4833333333333,,34800.0,16.125,,
DAKAR,2890620,14.75,-17.4833333333333,,34800.0,16.165,,
DAKAR,2890621,14.75,-17.4833333333333,,34800.0,16.165,,
DAKAR,2890622,14.75,-17.4833333333333,,34800.0,16.165,,
DAKAR,2890622,14.75,-17.4833333333333,,37000.0,16.165,,
DAKAR,2890623,14.75,-17.4833333333333,,34800.0,16.28,,
DAKAR,2890624,14.75,-17.4833333333333,,34800.0,16.28,,
DAKAR,2890625,14.75,-17.4833333333333,,34800.0,16.28,,
DAKAR,2890697,14.75,-17.4833333333333,,37000.0,17.39,,
DAKAR,2890705,14.75,-17.4833333333333,,30000.0,17.9935,,
DAKAR,2890709,14.75,-17.4833333333333,,30000.0,17.9935,,
DAKAR,2890711,14.75,-17.4833333333333,,30000.0,17.9935,,
DAKAR,2890719,14.75,-17.4833333333333,,30000.0,18.0135,,
DAKAR,2890720,14.75,-17.4833333333333,,30000.0,18.0135,,
DAKAR,2890721,14.75,-17.4833333333333,,30000.0,18.0135,,
DAKAR,2890723,14.75,-17.4833333333333,,30000.0,18.0135,,
DAKAR,2890724,14.75,-17.4833333333333,,30000.0,18.0135,,
DAKAR,2890754,14.75,-17.4833333333333,,30000.0,19.255,,
DAKAR,2890836,14.75,-17.4833333333333,,34800.0,20.845,,
DAKAR,2890837,14.75,-17.4833333333333,,34800.0,20.845,,
DAKAR,2890838,14.75,-17.4833333333333,,34800.0,20.845,,
DAKAR,2890839,14.75,-17.4833333333333,,37000.0,20.845,,
DAKAR,2890844,14.75,-17.4833333333333,,34800.0,20.885,,
DAKAR,2890845,14.75,-17.4833333333333,,34800.0,20.885,,
DAKAR,2890846,14.75,-17.4833333333333,,34800.0,20.885,,
DAKAR,2890900,14.75,-17.4833333333333,,29000.0,24.055,,
DAKAR,2890901,14.75,-17.4833333333333,,37000.0,24.055,,
DAKAR,2890902,14.75,-17.4833333333333,,29000.0,24.06,,
DAKAR,2890903,14.75,-17.4833333333333,,37000.0,24.06,,
DAKAR,2891013,14.75,-17.4833333333333,,30000.0,3.06,,
DAKAR,2891014,14.75,-17.4833333333333,,30000.0,3.06,,
DAKAR,2891015,14.75,-17.4833333333333,,30000.0,3.06,,
DAKAR,2891016,14.75,-17.4833333333333,,30000.0,3.06,,
DAKAR,2891017,14.75,-17.4833333333333,,30000.0,3.06,,
DAKAR,2891054,14.75,-17.4833333333333,,30000.0,3.911,,
DAKAR,2891055,14.75,-17.4833333333333,,30000.0,3.911,,
DAKAR,2891056,14.75,-17.4833333333333,,30000.0,3.911,,
DAKAR,2891278,14.75,-17.4833333333333,,30000.0,6.7155,,
DAKAR,2891279,14.75,-17.4833333333333,,30000.0,6.7155,,
DAKAR,2891280,14.75,-17.4833333333333,,30000.0,6.7155,,
DAKAR,2891282,14.75,-17.4833333333333,,30000.0,6.7455,,
DAKAR,2891283,14.75,-17.4833333333333,,30000.0,6.7455,,
DAKAR,2891284,14.75,-17.4833333333333,,30000.0,6.7455,,
DAKAR,2891345,14.75,-17.4833333333333,,33000.0,7.455,,
DAKAR,2891399,14.75,-17.4833333333333,,30000.0,7.85,,
DAKAR,2891410,14.75,-17.4833333333333,,27000.0,7.932,,
DAKAR,2891411,14.75,-17.4833333333333,,27000.0,7.932,,
DAKAR,2891449,14.75,-17.4833333333333,,28500.0,8.108,,
DAKAR,2891467,14.75,-17.4833333333333,,30000.0,8.984,,
DAKAR,2891468,14.75,-17.4833333333333,,30000.0,8.984,,
DAKAR,2891469,14.75,-17.4833333333333,,30000.0,8.984,,
DAKAR,2891501,14.75,-17.4833333333333,,30000.0,9.0095,,
DAKAR,2891502,14.75,-17.4833333333333,,30000.0,9.0095,,
DAKAR,2891503,14.75,-17.4833333333333,,30000.0,9.0095,,
DAKAR,2891573,14.75,-17.4833333333333,,43000.0,9410.0,259.0,1.0
DAKAR,2890796,14.7447222222222,-17.4997222222222,,23000.0,2.4114,,
DAKAR,2890822,14.7447222222222,-17.4997222222222,,23000.0,2.8314,,
DAKAR,2890422,14.7333333333333,-17.5,,17000.0,131.8,,
DAKAR,2890331,14.75,-17.5,,17000.0,118.1,,
DAKAR,2890349,14.75,-17.5,,17000.0,120.5,,
DAKAR,2890350,14.75,-17.5,,17000.0,126.7,,
DAKAR,2890352,14.75,-17.5,,30000.0,128.1,0.0,70.0
DAKAR QQ,2890250,14.75,-17.2833333333333,,37000.0,10.36,,
DAKAR QQ,2890251,14.75,-17.2833333333333,,37000.0,10.36,,
DAKAR QQ,2890252,14.75,-17.2833333333333,,37000.0,10.36,,
DAKAR QQ,2890253,14.75,-17.2833333333333,,37000.0,10.38,,
DAKAR QQ,2890321,14.75,-17.2833333333333,,34800.0,11.641,108.0,22.5
DAKAR QQ,2890324,14.75,-17.2833333333333,,37000.0,11.695,92.0,22.5
DAKAR QQ,2890390,14.75,-17.2833333333333,,37000.0,13.422,118.0,90.0
DAKAR QQ,2890394,14.75,-17.2833333333333,,37000.0,13.584,118.0,90.0
DAKAR QQ,2890402,14.75,-17.2833333333333,,37000.0,13.6405,117.0,90.0
DAKAR QQ,2890404,14.75,-17.2833333333333,,37000.0,13.6675,,
DAKAR QQ,2890405,14.75,-17.2833333333333,,37000.0,13.6675,,
DAKAR QQ,2890407,14.75,-17.2833333333333,,37000.0,13.6675,,
DAKAR QQ,2890428,14.75,-17.2833333333333,,40000.0,14.5025,310.0,
DAKAR QQ,2890429,14.75,-17.2833333333333,,37000.0,14.5025,107.0,22.5
DAKAR QQ,2890517,14.75,-17.2833333333333,,29000.0,149.3,141.0,30.0
DAKAR QQ,2890571,14.75,-17.2833333333333,,37000.0,15.894,118.0,22.5
DAKAR QQ,2890572,14.75,-17.2833333333333,,24800.0,15.912,,
DAKAR QQ,2890730,14.75,-17.2833333333333,,24800.0,18.2155,,
DAKAR QQ,2890759,14.75,-17.2833333333333,,37000.0,19.75,,
DAKAR QQ,2890760,14.75,-17.2833333333333,,37000.0,19.75,,
DAKAR QQ,2890761,14.75,-17.2833333333333,,37000.0,19.75,,
DAKAR QQ,2890762,14.75,-17.2833333333333,,24800.0,19.8535,,
DAKAR QQ,2890763,14.75,-17.2833333333333,,24800.0,19.898,,
DAKAR QQ,2890812,14.75,-17.2833333333333,,30000.0,2.7,37.0,
DAKAR QQ,2890823,14.75,-17.2833333333333,,30000.0,2.842,,
DAKAR QQ,2890852,14.75,-17.2833333333333,,40000.0,21.82,93.0,82.5
DAKAR QQ,2890853,14.75,-17.2833333333333,,40000.0,21.82,93.0,82.5
DAKAR QQ,2890854,14.75,-17.2833333333333,,40000.0,21.82,93.0,82.5
DAKAR QQ,2891024,14.75,-17.2833333333333,,24800.0,3.21,,
DAKAR QQ,2891026,14.75,-17.2833333333333,,30000.0,3.281,,
DAKAR QQ,2891034,14.75,-17.2833333333333,,30000.0,3.65,292.0,
DAKAR QQ,2891035,14.75,-17.2833333333333,,24800.0,3.662,,
DAKAR QQ,2891038,14.75,-17.2833333333333,,14800.0,3.6795,,
DAKAR QQ,2891043,14.75,-17.2833333333333,,37000.0,3.781,92.0,22.5
DAKAR QQ,2891084,14.75,-17.2833333333333,,24800.0,4.535,,
DAKAR QQ,2891085,14.75,-17.2833333333333,,34000.0,4.535,144.0,22.5
DAKAR QQ,2891102,14.75,-17.2833333333333,,14800.0,4.753,,
DAKAR QQ,2891103,14.75,-17.2833333333333,,40000.0,4.784,,
DAKAR QQ,2891104,14.75,-17.2833333333333,,34800.0,4.784,93.0,
DAKAR QQ,2891105,14.75,-17.2833333333333,,37000.0,4.7905,,
DAKAR QQ,2891106,14.75,-17.2833333333333,,37000.0,4.7905,,
DAKAR QQ,2891107,14.75,-17.2833333333333,,37000.0,4.7905,,
DAKAR QQ,2891175,14.75,-17.2833333333333,,37000.0,5.202,118.0,90.0
DAKAR QQ,2891189,14.75,-17.2833333333333,,37000.0,5.2775,7.0,
DAKAR QQ,2891222,14.75,-17.2833333333333,,40000.0,5.412,93.0,82.5
DAKAR QQ,2891223,14.75,-17.2833333333333,,40000.0,5.412,93.0,82.5
DAKAR QQ,2891224,14.75,-17.2833333333333,,40000.0,5.412,93.0,82.5
DAKAR QQ,2891225,14.75,-17.2833333333333,,30000.0,5.424,37.0,
DAKAR QQ,2891238,14.75,-17.2833333333333,,14800.0,5.781,,
DAKAR QQ,2891244,14.75,-17.2833333333333,,37000.0,5.8375,118.0,90.0
